,out,0,1,2,3,4,5,6,7,8,9
s1_run_77,1,6659.627339863906,25.798423029567708,2.5440844522799044,0.05788120273081215,0.0010306813787056492,6072676.976262791,252.6978470888513,8.971035847871523,0.8029823781864003,0.32093450641180615
s1_run_78,1,6667.856114628742,31.31846135916588,2.0462537073818994,0.05529420644108938,0.001057951687219893,6183771.751617433,267.28681048551726,9.420376608133683,0.6390750997904366,0.19418509729368902
s1_run_79,1,6800.830731185789,24.550703170502548,2.384140406690966,0.0009913883959884085,0.05283344619000416,6134854.908811176,258.15769509382227,8.674797290335768,0.23273111555909762,0.5570703109271962
s1_run_80,1,6730.337227162805,20.63333174731599,2.216896157634936,0.000836513455157565,0.048130366436576956,6046349.259769923,243.46649556919766,9.174743652349443,0.23294845994822985,0.5428567802091696
s1_run_81,1,6662.941626304346,25.243621945856926,2.506782783323364,0.0530772762012834,0.0008923876571423832,6134842.224972511,264.5954542199167,8.233824933100262,0.236166020050947,0.5445891772742345
s1_run_82,1,6725.736475638348,28.776807996977745,2.064179268578981,0.05141761073361452,0.0008795575672881987,6059420.613443583,249.87992521961033,8.644159901099876,0.23518529729731438,0.5146403914577706
s1_run_83,1,6721.724706720461,27.74216206307283,3.0142657244948294,0.054073401953049945,0.0008454054522586463,5943379.680321952,216.33481799904575,6.08910835752708,0.4674534524344096,0.21088611903063148
s1_run_84,1,6609.864684663607,24.495493812441367,1.7143638037961095,0.055970247000881504,0.0008997751043102498,5859218.27363327,228.33959043953968,6.706503444980423,0.44086349796942265,0.39899981754372554
s1_run_85,1,6636.219822146695,26.821627188796356,2.8560259785504054,0.06083691291896229,0.0009229737248572749,5852522.167848202,220.33876860459873,4.655565686450581,0.4345724787075352,0.4171447000553581
s1_run_86,1,6682.627267469041,27.192884823479098,2.3225420587168246,0.05611496526326131,0.0007219477286141717,5767806.265091842,195.10361926062316,5.204192646820807,0.4476521781437527,0.39725982706069185
s1_run_87,1,6634.250725034991,26.329752382879015,3.055171985946809,0.05326380271556129,0.0006635528132534112,5732488.790955743,204.7769116498222,4.898667735664396,0.46059294639595616,0.41414042330132844
s1_run_88,1,6612.829408124624,29.162852863230302,2.486582404860377,0.05371435997595228,0.0006509894876538818,5746563.432946951,202.24773860742482,5.3937454470605,0.4355021867830782,0.4090071001148945
s1_run_89,1,6610.687870765999,32.910254458334784,2.6459957604362816,0.052027785098232686,0.0005872953399447213,5762267.401893421,175.1097898067334,4.6796063958091585,0.44024338826685055,0.1548029289125327
s1_run_90,1,6651.716445828667,29.381492134428544,2.2707344349556804,0.04757585432808985,0.0005655948819474705,5816314.851479923,174.33410610391124,4.908678273008221,0.1561722348440228,0.44008749346905335
s1_run_91,1,6559.027940381687,22.299725755303324,2.5091849738115015,0.04737502915351821,0.00056067654842597,5833069.496892894,180.7958771857072,5.813163728132787,0.15811817184578647,0.44815579898273994
s1_run_92,1,6588.028123464339,22.116884943386406,2.399623984065691,0.047444532317140006,0.0005718497941318697,5901027.059797663,192.02526172066297,8.169755295917211,0.5195849908862351,0.1589957492878494
s1_run_93,1,6647.725298253992,30.713390762242405,2.3646839260679893,0.0449000003230632,0.0005575120787392024,5924993.866177818,226.06354556036925,6.682423385489696,0.4899950598696164,0.15840149939729375
s1_run_94,1,6609.089487700068,32.20548834160869,2.1195291717989595,0.04480375279745705,0.0005519061925287425,5860729.453825872,264.0280489798223,7.951837416358817,0.6665868389010923,0.47185106489175555
s1_run_95,1,6562.680310209136,21.17799169111425,2.6670951168273263,0.0005383598724144999,0.04659764240235611,5861541.509575334,252.27781336575669,8.371869748158037,0.7401100424080783,0.49512059411762016
s1_run_96,1,6561.52123243254,25.46492332347608,2.3366208206206585,0.04645709613587775,0.0005881165090389897,5975222.754219035,248.617528428774,8.241776302776495,0.7200814033238775,0.4955423317239355
s1_run_97,1,6648.266143182071,26.623947796341493,2.171817780025533,0.04478004256615073,0.0005532958869947371,6018640.941035051,247.0978422689376,7.665155455131036,0.7168285033566035,0.49349080716275046
s1_run_98,1,6663.748046279308,26.13033047147596,2.317859800940256,0.044455324296165805,0.0005576402987940586,5941161.431477414,201.79041776337678,6.2256858045764565,0.7071834350388668,0.4914973343304217
s1_run_99,1,6663.7629364408385,27.665169919931348,2.0614397810731644,0.04683069359978163,0.0005545909056803235,5964126.763236369,201.16078313577387,6.232048400525709,0.6514462040556426,0.1947495559828279
s1_run_100,1,6611.493792293309,26.23478183766565,2.5741082820769496,0.045234325931343966,0.0005706039783449378,6066910.290489561,196.91258077363665,5.426099430523284,0.25275676829375654,0.647422372353806
s1_run_101,1,6687.5231363826715,26.796243189332376,2.2917022513553795,0.046424095593441995,0.0005458819245748806,6074782.069950788,164.92835199459623,5.129982589124933,0.25431011824195937,0.6468683835742861
s1_run_102,1,6703.103273750691,27.75081939071995,2.496867745916654,0.048356919381761766,0.0006003695392585981,5974893.450005322,198.65970002946207,6.047136418301798,0.6716593607766753,0.2553593374390213
s1_run_103,1,6661.258970343092,26.71799932231591,2.3537073195663387,0.05159338636634285,0.00065279177598432,5952838.0277443165,239.0633952961147,6.01970943804368,0.7085480638292565,0.2556519413930608
s1_run_104,1,6630.288885417216,24.789717794927775,2.5547610660961735,0.049833925016631316,0.0006879271150480138,6094624.974782397,267.74257390180003,8.807284085279365,1.1398209132077717,0.5046691881662859
s1_run_105,1,6735.287014165452,30.242165753894767,2.5708906185785767,0.046900371588435304,0.0006876017190698611,5993547.474212281,255.17027886438942,6.506702235053127,0.6214014695422319,1.561898430402553
s1_run_106,1,6686.429338781083,29.456475056085843,2.2714283594338944,0.048129083295022426,0.0006990947888749106,5942234.471040056,249.60448030564805,6.902980025174489,1.5166540658704497,0.6224258223976937
s1_run_107,1,6708.512347856409,26.90926076850063,2.241596370423211,0.0007664781085433064,0.05050774236200976,6018057.006756532,230.35223777699485,8.026420929996252,1.5300664274022977,0.6226049896924709
s1_run_108,1,6745.849499318495,26.80497665944834,2.5169448587958443,0.051603824031011124,0.0007842204641149812,5999597.241169132,217.6657927063592,6.146081508019148,0.6248485606480473,1.4778964290456946
s1_run_109,1,6701.563942407044,24.785375743651493,1.7682754581403952,0.04938501872666274,0.0009013366073361322,5804681.115812675,235.26063772217694,7.2725131602005115,0.9479172555352784,0.3282750827025681
s1_run_110,1,6613.0553314101935,22.63696393774513,2.616546503717908,0.05047142724347995,0.0009063274397783475,5933987.114318386,239.64180156550228,5.8395868276368095,0.8079892023816739,0.4332018902611557
s1_run_111,1,6724.342617240682,29.052113277743583,2.085814454765497,0.05224481722202866,0.001008263089591822,5946613.117073607,266.14075008507695,6.884633060990061,0.8273179255355516,0.4326666301482722
s1_run_112,1,6622.778929205585,28.324841669704007,2.481394779812611,0.0009348144879265607,0.051558460591479956,5900687.639224526,293.93349008303363,6.935356094460348,0.8584343669597961,0.43232305455887426
s1_run_113,1,6695.139771270333,23.91478369326603,2.7236243162051372,0.052634898880709456,0.0009673027367168089,5980431.999169726,309.3749729066711,7.520409266023702,0.8400131987908114,0.433733227693276
s1_run_114,1,6726.804553453923,26.736605099032445,2.013258118841637,0.05648101877191337,0.0010427845302197437,5993564.921303284,382.75491149531274,7.8185367608565635,0.8993459170310454,0.4554150092008381
s1_run_115,1,6659.553677949096,29.71252844775137,3.1512719124180633,0.06020887774498142,0.00109330729298426,6075627.217665815,398.3265005188884,8.588370082963843,1.6790396914747703,0.6375909541657441
s1_run_116,1,6707.305748603986,29.285821272130047,1.895555470095052,0.05901608366074275,0.001023083541408438,6060167.108847044,295.25433494018694,6.908945515259035,1.70177488410604,0.6643966213785483
s1_run_117,1,6769.046717677519,24.515895852512003,3.135476937315706,0.056534896328963004,0.001002831113151662,6031920.926692816,271.80222026052843,8.952569914430866,1.7054792251292024,0.6626559978518339
s1_run_118,1,6642.809291564719,24.37523395183535,1.9149243351336078,0.05400261365668664,0.0009123916951115702,5939445.416517479,289.4973626466269,9.102365595507672,1.7225780614898019,0.6608607784695556
s1_run_119,1,6593.634612955587,23.16328066281318,2.9086501682692503,0.050834393286393796,0.0007909625584054106,6054938.125048545,225.03600202055168,8.360001582837663,1.5646351840249317,0.5798911110309724
s1_run_120,1,6717.708471555915,28.595737474347022,2.0233139874083084,0.05547523135758584,0.0008463971120777846,5974052.806996682,217.42966121121145,6.930992680445038,0.49254855158115035,1.3197793278954053
s1_run_121,1,6663.016462902285,29.082632794655964,2.4209963749373227,0.05504425245244366,0.0008199722692170421,5912669.664245824,247.92412987936754,7.350655203900115,1.341214430750498,0.47260273863363894
s1_run_122,1,6563.899608317173,23.16536710034709,2.9246423413247338,0.05487653783237606,0.0007851525296537107,5956963.807205623,242.18896527943247,6.508891658128322,1.3090404282170236,0.4622176398229404
s1_run_123,1,6664.239173692902,27.134610789595946,2.0168888402791594,0.05977994630713086,0.0009497785549593174,5970634.024885115,205.25468173815594,5.971631911690415,1.2992760558749554,0.4764691478682683
s1_run_124,1,6687.191077611193,29.83687506103745,2.9018116534476186,0.0008954736312418578,0.057180508610086764,5831029.490136806,256.9444228850906,6.303275707019912,1.3215787170815143,0.47635432107143033
s1_run_125,1,6550.752043393641,29.388815528770788,2.1624589049898253,0.0007780874862780518,0.04953297327381378,5901220.790597578,252.48131195334778,6.276831655536879,1.363343505628915,0.5255535419625657
s1_run_126,1,6643.011130784752,25.67647312402154,2.3827503409730086,0.0007456537116627451,0.04841920633888766,5938510.135152501,237.859918788284,6.307616220657543,1.965013475971649,0.6821403504228547
s1_run_127,1,6728.076285215575,23.838098946392066,2.8366077349622647,0.05242165402172932,0.0008314099250702886,5937047.89070823,278.9141894243069,6.9483622413612,1.9806209596260274,0.6802557188698396
s1_run_128,1,6700.105173601458,28.13828004442743,2.1244963503251038,0.0477144840276196,0.0006992013001429967,5954605.920631859,326.7070991246839,6.048987498103769,1.961185661457764,0.6843683683350446
s1_run_129,1,6695.341576165837,23.10778559683683,3.0571227079902914,0.052505553217729116,0.0006937798824847595,5957802.195882533,241.51607970580142,6.955754293043978,0.6829598129461573,1.9633665296274705
s1_run_130,1,6767.4652971451615,31.32508525161548,1.858119358773436,0.053234830261900276,0.000750251757276835,6003493.426797582,250.87804522538107,6.51001197992893,1.1296953755720045,0.26797600148687106
s1_run_131,1,6767.216973655429,26.05558341482607,2.9853394606218053,0.05884320623633919,0.0007960738077389532,5955931.749679775,285.7506535414265,6.436998947859291,0.8537016942526439,0.2944740898926422
s1_run_132,1,6734.0501929501825,20.111065881926777,2.0355192120290853,0.05227943704237224,0.0007034582386035145,5977096.454454307,286.6907758864708,6.481840968788731,0.2969544386186537,0.8612190475615508
s1_run_133,1,6736.905376409386,24.939098679453185,2.82458236470244,0.052380261978095935,0.0006700935725176629,5903083.99511845,219.00819940089576,6.042445717218968,0.8923904352721581,0.2955602109998412
s1_run_134,1,6708.3683806322515,27.476308373441494,1.7942398839594567,0.04909613616605644,0.000634851958885485,5892103.0913293855,240.78979485326153,4.851959292126709,0.8259131000583452,0.2944698480501352
s1_run_135,1,6703.166559599216,23.908858490483105,2.828161117384585,0.04870206295620047,0.0005735208702372258,5927608.632862274,252.23130051441623,6.025664273320559,0.8283789824315694,0.2583711535271617
s1_run_136,1,6612.254254541794,28.459326143765566,2.0741790342430204,0.0005692247647533567,0.04382827763776904,5846419.499100824,231.1441698891661,5.143173181979388,0.4501890935318959,0.6322420220047099
s1_run_137,1,6678.024541456004,27.5855135081382,3.0799311990282194,0.06779475053220645,0.0006491543529383737,5891815.500028336,231.59690103885987,5.6494829642413,0.45373678940979306,0.6270913006077414
s1_run_138,1,6655.200128214783,28.51786392242929,2.8010985511160107,0.04732923377329242,0.0006175972047517285,5933761.10162656,227.97897506259002,6.217991926880547,0.4759851201738041,0.6441008642916711
s1_run_139,1,6579.058993227855,29.205976140362733,1.9438953237731025,0.046619413767179436,0.0006522422618327944,5841904.313176446,196.81665109383405,4.761048517354155,0.4643625512954585,0.6267904075771363
s1_run_140,1,6591.1712434853935,27.45799981044966,3.1225116396106682,0.04994649462679498,0.0006951614533478703,5930517.226657215,197.77020284816376,5.453380418515913,0.45489493414494564,0.6341008366257459
s1_run_141,1,6716.752706960208,30.071710286837266,1.7660484303276522,0.049825936401356734,0.0006774916288946195,5921632.725126214,226.08283725053013,4.709460739002573,1.043233228719741,0.5489004745034611
s1_run_142,1,6546.225516347147,26.277328334610242,2.9293534581891385,0.058664256496517554,0.0007707539740482076,5897228.703287471,231.38703765280798,4.622134474096262,1.112891696642003,0.6102325250010334
s1_run_143,1,6671.140252447532,26.03490003459112,2.5945315444952413,0.04658691276713271,0.000743432619579681,5907554.51790578,213.93382066765813,4.052376596200241,1.08237430392474,0.6099832888312938
s1_run_144,1,6636.096247790477,26.733093324685413,1.9575747890610957,0.04781049168381282,0.0007114953513479,5874904.215877658,240.17296400057683,4.104176018208896,1.0676945905428903,0.6095855146134458
s1_run_145,1,6678.458552598182,28.981048929078835,2.452853963497106,0.04441761779641331,0.0006638499937633534,5963075.515447142,287.1072501786597,4.212587766327801,1.0661588817858405,0.6078361316201123
s1_run_146,1,6781.67832658979,26.563484361358356,2.0274778787087007,0.0006516446511237533,0.044585659457568615,5930022.681521263,265.12320024193264,4.727339905228761,0.7178074479900146,0.5690574337403098
s1_run_147,1,6585.443722375864,25.492084541444438,2.6332762828154177,0.0005382743480306469,0.0449959318167916,5995431.251389509,254.02541374217182,4.409601462376678,0.5360964313823482,0.7748848146823956
s1_run_148,1,6692.226477515927,26.74936511764451,2.5982681498845186,0.044462175784491846,0.0005648419493181643,5960564.585799807,261.1465613129252,4.854046810871398,0.5625405924685117,0.7639592478489625
s1_run_149,1,6630.8149079454815,27.986850247345878,2.4482720704125045,0.047001925542322145,0.0006042766658990221,5961621.438690786,222.5255089105352,4.708291468782392,0.5785692568432471,0.7661100010429036
s1_run_150,1,6790.038220711402,28.041127113733843,2.331103540814657,0.047686714894014104,0.0006315974207967742,5996615.260667635,212.4511521196106,3.836124682914295,0.5486955297744798,0.7678503661193888
s1_run_151,1,6626.816622437721,24.77436777367341,2.436175695529521,0.048407048577062545,0.0006717207290962109,5827311.956580294,236.71608083356077,4.257926398905513,0.45898215511762375,0.2821858340099425
s1_run_152,1,6658.41900200574,28.29810718008477,2.361638091465765,0.047248962875710225,0.0006869918250979354,5943123.056859955,240.3323641394303,3.5189979555527584,0.47692792926635175,0.4053406770029794
s1_run_153,1,6634.89891656129,30.69551733596094,2.6167900248132194,0.04656426175967443,0.000692281740471898,5903675.236695102,219.7050390869974,4.846508031200116,0.4716902230210194,0.4503150917635596
s1_run_154,1,6693.169396151926,28.034295842298697,2.3171786144386517,0.04539268867746166,0.0007136532897870705,5988804.144841136,227.08574631984948,4.684438375810608,0.4370554074752849,0.4912059945386306
s1_run_155,1,6639.281427196112,23.718585788696565,2.6437306014763218,0.04601041808393765,0.0006968731222651643,5914858.604263076,257.10524460925996,5.177151656061856,0.46525006279091324,0.48092095322242406
s1_run_156,1,6614.486009042541,25.654771842576114,2.330141822341993,0.045783171554502754,0.000696381686059346,6115253.860377858,246.12158586157975,6.751041794898277,0.35987056564631725,0.53995917784643
s1_sit_0,-1,6570.15764093739,41.47404547156905,3.76403843071632,0.056108712504682114,0.0017770384612669327,5527531.276241453,3.343880274912447,2.5428708085363683,0.38706011201710344,0.06810267435075001
s1_sit_1,-1,6526.274425817147,40.14131110119936,2.886653045196578,0.0548086945699214,0.001761126932316409,5527885.4524590615,3.3602986670931028,2.3964122306433753,0.3876797787270736,0.06867583151370409
s1_sit_2,-1,6513.621709785784,35.259990153282054,3.699152390643815,0.05410694617447442,0.0014956203922044072,5528061.192736821,3.420453576220928,2.0719349069512627,0.3739423921679966,0.06749948062161104
s1_sit_3,-1,6520.610964623701,33.90614229752554,3.7742653582474905,0.060587544931186905,0.0015825787079910693,5527100.389791299,3.3761161579718566,2.093413214559746,0.3809468716932827,0.07025479628441621
s1_sit_4,-1,6515.206024027695,38.85477756815605,3.4828132175074797,0.061673309152569473,0.0015412398173388878,5526864.76376722,3.6181037602091335,2.343694657822421,0.4091104901918274,0.07030774361711649
s1_sit_5,-1,6465.395645607211,36.83852295201321,3.806672699299058,0.05969976871599941,0.001501049030264164,5526813.5459565185,3.682251031914901,2.4277798661408405,0.4096390507559579,0.07020173490718605
s1_sit_6,-1,6458.42766808622,33.12992870578195,3.391270961324928,0.05961134830462974,0.0014265572334538714,5526216.754593438,3.654674844488542,2.1294123346502962,0.42781341689227426,0.06927037056962625
s1_sit_7,-1,6480.262567367619,41.29962983450031,3.6935381303709054,0.06270301255125985,0.0014558501308224244,5525602.435136907,3.625658137055595,1.9109588301912688,0.4433749478693475,0.0677197162507833
s1_sit_8,-1,6478.14083538487,40.086406556528104,3.7282956458227665,0.0628473157521702,0.0014797050932973395,5525539.071319444,3.519096494596636,2.0286946592960367,0.4313922842452387,0.06708247749854726
s1_sit_9,-1,6512.58616006273,38.44573865218312,3.268518191117364,0.0012580371274511699,0.05821876575625564,5525684.218848173,3.250102073981808,2.105016785114365,0.3948869158626355,0.06704426787740689
s1_sit_10,-1,6495.188112234241,38.25240731340176,2.842166026769927,0.06217326270891731,0.0013127511991767628,5526040.250651086,3.0200491642420024,2.033503539556518,0.3875995173739344,0.06229243444565133
s1_sit_11,-1,6500.2237736566185,26.980887149127067,3.816513115196859,0.06045881733073671,0.001345120932016383,5527228.551550185,2.970881547236841,2.2182149096383346,0.06602630400282648,0.3636080484356929
s1_sit_12,-1,6481.2846089360055,38.501065212074636,3.0180706865340134,0.056321392896730355,0.0015199076058654709,5527145.329294456,2.935097422794869,2.254403851879584,0.35314060422030924,0.06517523546260735
s1_sit_13,-1,6506.832793730975,44.0692811124636,3.3137622915895495,0.054504908468790754,0.0015183645746439716,5527329.429083228,2.9276300182710404,2.2354069727408215,0.3591529584364137,0.06562609803052184
s1_sit_14,-1,6505.396572956841,38.91289000821395,3.3400506499532128,0.05848520690946896,0.0016648917897522399,5526925.396587526,3.0262960219841584,2.34638669936121,0.36750896243331277,0.06848885601230606
s1_sit_15,-1,6563.955484098223,33.30317733857428,3.798861015555114,0.05664487562901126,0.0015281144839935674,5526924.224361686,2.179741807614956,3.122242663357934,0.3758224311291373,0.06773607107609013
s1_sit_16,-1,6510.075105669414,43.07524937239465,3.6125418491968913,0.055459763021849524,0.001526089292179988,5526275.777788226,3.1569964471095795,2.0347403074442307,0.3953780712899368,0.06651823649891131
s1_sit_17,-1,6600.272625667032,41.79076156990928,3.8064341332588,0.057829622546766254,0.001459013971207852,5525312.213557757,3.0891209447135313,1.9736824331852336,0.39240440854061553,0.06779554860442283
s1_sit_18,-1,6545.717286314353,33.64614646328339,3.4706838002165195,0.056779731159637734,0.0013813678058769178,5524712.081796361,3.2147446264065875,2.0020213899694292,0.3897570387142315,0.06734406461145566
s1_sit_19,-1,6544.744589739376,35.718482562552595,3.2288004302982904,0.05162341437744878,0.001340434689890384,5524569.862157428,3.1906499168427054,2.1390962763618164,0.3951803104965948,0.06684824080553758
s1_sit_20,-1,6737.034070703713,36.33832639089288,4.483334931838555,0.05907993434460174,0.0013670684347128117,5524085.941206713,3.069466455623635,2.060168582384882,0.3676370241468132,0.06798847344165393
s1_sit_21,-1,6559.513047143927,38.16566151589573,2.7657354866116037,0.05798644574033828,0.0012759909857944225,5523607.123965985,2.321073457429878,2.901023240751334,0.34830259487591886,0.06640638936661314
s1_sit_22,-1,6474.128398065158,40.17306630399506,4.726910436092563,0.06164847573067701,0.0011575206870601436,5523348.914844293,2.928521912117195,2.2960603707451677,0.3369837213290489,0.06875920574500269
s1_sit_23,-1,6509.303833382449,47.09802235642015,2.747865296438204,0.06745706334045011,0.0010945425292915284,5523766.313716756,2.7531178708439574,2.4023938382664167,0.3408454948484147,0.06801747923211766
s1_sit_24,-1,6521.313090061903,32.1339647018731,4.5700712299021475,0.07435723576230785,0.0011373559249182167,5522622.5021961965,2.801809385641244,2.066157953786658,0.06513891827974441,0.3517282520844873
s1_sit_25,-1,6511.3148719493665,40.2495343071041,3.3958911565495082,0.07072136717853794,0.001117540646548013,5522367.887647712,2.8247458761411526,2.1466595583819537,0.06558810669506193,0.3542539009696101
s1_sit_26,-1,6500.5829187993895,51.94450953246876,3.8606810930632314,0.06895562908387824,0.0012226981216668911,5521512.632270049,2.9214107956572897,2.0796334603989544,0.06611802708703085,0.3689050727039188
s1_sit_27,-1,6509.324109964569,40.64736676603447,4.076981956843337,0.06866574128176091,0.0014099236619970047,5521259.20140025,3.018908961267206,2.2896769558124186,0.06289955575563592,0.3844547929319824
s1_sit_28,-1,6474.553363745556,34.45843447337263,3.005687820806498,0.06092030144795703,0.0015027763817177888,5520292.267298028,3.1555842946145303,2.02158685306742,0.39653615014064764,0.06319675032517022
s1_sit_29,-1,6508.469069386923,36.42966919490038,3.9520775284252236,0.057959558349203015,0.001514045124169536,5519694.176929839,3.0737757057261046,2.2616758501490692,0.394423477602828,0.06388715833364383
s1_sit_30,-1,6482.260436260234,46.215996486635696,2.8382485043680106,0.05907162012474545,0.0015170493748241246,5519492.56301161,3.2895560429087327,2.247887474678686,0.4050337807662417,0.06515265315867498
s1_sit_31,-1,6485.272779644924,35.71168618533998,3.4343790749261163,0.062153801109070574,0.0014888982174186287,5519211.515459047,3.2309345373282543,2.1843109195005743,0.40871861834746576,0.0654614434351485
s1_sit_32,-1,6499.030188535557,33.88950400144176,3.005280102243624,0.05870586817954189,0.0014379327009530192,5518662.307028484,3.318740134223883,2.23220841667032,0.4165167191704034,0.06724112557072048
s1_sit_33,-1,6501.067262520776,33.46011331872817,3.1350431304189152,0.06087590513850403,0.0013720177333638077,5518613.701979108,3.4749316484283583,2.2054408856609373,0.4054467311094268,0.06925286803233492
s1_sit_34,-1,6527.370310183967,34.32279605693866,3.4479299579879634,0.06213020833467602,0.0013459984780425343,5518467.913005242,3.4209326216965508,2.3542363855667037,0.4117187443246171,0.06801203049876421
s1_sit_35,-1,6515.447664016403,42.20230852571371,3.5703135711893923,0.061987007277759174,0.001427984776440431,5518947.59745516,3.730327276842605,2.0872489314627183,0.43401736952660874,0.06601598559697106
s1_sit_36,-1,6509.726830447088,36.58090342319464,3.337359387210904,0.05705440959405825,0.001270945954943054,5519173.278238668,3.894013242287959,2.2138277426589545,0.06867229452683613,0.43668832072711594
s1_sit_37,-1,6522.474818443176,39.79120647751325,2.9344851133023195,0.058812386497156005,0.001293594828565884,5519381.537374141,2.179984713939479,3.7801453805547034,0.06709073301492034,0.4275364487064028
s1_sit_38,-1,6502.6295934430045,39.50321221641003,2.978344894041206,0.056028890096849526,0.0013338298325090063,5519660.3916469235,3.706679498371527,1.9894585176282615,0.4328592590839001,0.06502764325007863
s1_sit_39,-1,6492.33084944726,37.89145491218064,3.551364311309791,0.055597863253324886,0.0013524319905759167,5519918.689302938,3.6273484183785474,2.289219004674751,0.4435635853920404,0.06746779398399406
s1_sit_40,-1,6531.383117048008,33.89735401044879,2.985688898316156,0.0013021770109054082,0.05727970791966444,5519097.332617412,3.417176350949971,2.1817263713040953,0.4227009982658317,0.06542169587896929
s1_sit_41,-1,6496.853097323561,32.527051189577776,3.0835224049242806,0.05580384725874231,0.0013157524932610612,5519540.940262542,3.010837987387532,2.1477040464412296,0.4127007970365681,0.06480756592455643
s1_sit_42,-1,6525.692675104814,39.44488853100043,3.7551070769922386,0.05514256366544188,0.001261088243139462,5519580.492257058,3.0913998670186884,2.0327106681161555,0.40746396994975437,0.0645947198229476
s1_sit_43,-1,6518.132367224632,46.94644625494095,1.9822934597891642,0.05717438049730784,0.0014605155076776017,5519684.087682325,3.0562581830305318,2.21936686470943,0.39987246071500515,0.06563457382739217
s1_sit_44,-1,6507.121607501087,24.726222230053715,4.47816003333763,0.052262436677201096,0.0012608565364933383,5519723.480786336,2.8625262867263688,2.468645385715057,0.3698892546910906,0.06625474358369832
s1_sit_45,-1,6616.546016858323,39.811945360478575,2.6057351461929494,0.0728127336286378,0.0013983324054773927,5520824.750322314,3.057817495135432,2.1370966549255446,0.3667183483497748,0.06892170734043215
s1_sit_46,-1,6504.375259017811,43.350225865323885,4.154335754569139,0.05222963851827326,0.0014927763775666163,5520945.76209351,3.101210274717576,2.1684614649432197,0.3723142263167504,0.06720925227236478
s1_sit_47,-1,6511.624517657948,37.09411911674693,2.9622188408242494,0.05196703154503649,0.0015153566043818454,5521449.0784200495,3.2841975049307193,2.0831735655240204,0.376297100749791,0.06975331064271398
s1_sit_48,-1,6517.158721305695,34.83439338408006,2.895569850765107,0.0535748460460218,0.0013597835756432905,5521559.863213659,3.3495881478853446,2.1054215595501584,0.37919854368340566,0.06771221578954839
s1_sit_49,-1,6508.989365904218,38.218373163056654,3.6319757836478397,0.05603270164632594,0.001450020467620603,5521608.803450696,3.457921032577067,1.8683402553769415,0.3846710967553026,0.06821985562805963
s1_sit_50,-1,6493.2960128047425,35.1948577154338,3.099273928834553,0.053399195210324775,0.0014510290037617578,5522000.501235789,3.5381753476218267,2.070950080006411,0.41712512619017966,0.06872707887361079
s1_sit_51,-1,6511.157349926871,42.43190402574665,3.4941594120577375,0.0014493643318800997,0.05550972567350388,5521899.487727669,3.605936376335208,2.233408506126679,0.4203170958726716,0.06825026968860745
s1_sit_52,-1,6506.995681079638,43.70082764518702,3.405493566538568,0.054900098820579925,0.0015029427164458182,5522296.638991896,3.3968048624684806,2.195599246713996,0.4171738627388558,0.06888097445800077
s1_sit_53,-1,6537.9255867240545,37.57481468011613,3.5866194800505062,0.05308998366795732,0.001470706622890505,5522246.366847212,2.327360283973953,0.4074000783358544,0.06939388498264941,3.3043050682024875
s1_sit_54,-1,6497.627600115643,34.874217567560756,3.25326778996868,0.05131929389383627,0.0013813694195728599,5523027.589398317,3.3780316529384775,2.2163873515346264,0.40901436397931595,0.06655272794562515
s1_sit_55,-1,6528.608135941239,34.10539683245576,3.746212266053202,0.05518275287256345,0.0013165604497695506,5522170.516863405,3.1661615337075184,2.2012902927637237,0.3749080420817953,0.06838249918488477
s1_sit_56,-1,6507.232070455006,38.88825948849571,3.0540417863385283,0.05909978919589318,0.0014154178773870948,5521801.161143668,3.183293882834766,2.3468770136202055,0.36957880655860537,0.06830171476852506
s1_sit_57,-1,6595.766887492152,34.07283239380056,3.1484431146508944,0.060721520711388664,0.0012690076744532944,5521826.49345981,3.4780781166191534,2.217582834762022,0.36901691470032527,0.06688137117100254
s1_sit_58,-1,6589.549473816753,38.09231448028995,3.2176907467883344,0.059732581131520204,0.0012587582909112341,5521709.6210540775,3.470308476336598,2.4908779853398033,0.37937577804516226,0.06776637133665576
s1_sit_59,-1,6593.225192518204,35.00957176811407,3.1305065162895827,0.06302785897234424,0.0015092733339942147,5520840.909246866,3.689029832031423,2.138211600934086,0.3840605011935061,0.06823760186726559
s1_sit_60,-1,6555.12187556726,27.539268739241944,3.360610517109385,0.05982193343131339,0.0014947565512055338,5520749.480938686,3.4213100607433926,2.4223168253491343,0.06650844773295415,0.3793635531381
s1_sit_61,-1,6566.1851735534365,41.051843241213895,2.800588523302225,0.05604523985265182,0.0014426420098226206,5520393.026715516,3.5625466758064803,2.07510907930063,0.3774009879229987,0.06617601511826644
s1_sit_62,-1,6474.150182963347,41.036262347803415,3.276897706747792,0.052350165359453284,0.0014437689305575867,5519999.496989187,3.4648030808258756,2.3363373233427183,0.36605376355683067,0.06582548385648415
s1_sit_63,-1,6484.878923688841,28.20137141150529,3.026300678237351,0.054951514206468925,0.001635432511550679,5518962.418070317,3.5586838934785368,2.0225549440303356,0.06667415413505419,0.37401772217706497
s1_sit_64,-1,6482.005544838079,36.19589496739925,3.6079374367197965,0.054756065357060395,0.0015881954709237268,5519299.406361315,3.4923759031066632,1.9886010274605654,0.3714515392365604,0.0666474468416071
